enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate
8.342518210411072,3811.0247727334504,9.464436173439026,0.4796494245529175,64.06275898218155,0.4798964858055115,0.48114460706710815,63.33614465594292,0.47900912165641785,31.575429869413377,1930.4812339246275,23.94918465614319,589969.8374168873
8.34250807762146,3811.028123259545,9.464448690414429,0.4796505272388458,64.06259953975677,0.4798968732357025,0.4811455011367798,63.336263567209244,0.47900938987731934,31.575467302322387,1930.4815525710585,23.949175357818604,589970.692217052
8.342560768127441,3811.0263363122945,9.464489817619324,0.4796522259712219,64.06254851818085,0.4798990786075592,0.4811442792415619,63.33632868528366,0.4790131151676178,31.575497248649597,1930.492545872927,23.949219703674316,589976.3413311839
8.342541515827179,3811.026783049107,9.464476704597473,0.47965139150619507,64.06256127357483,0.4798986315727234,0.48114460706710815,63.33632868528366,0.479011595249176,31.575534681558608,1930.4867305755618,23.949201464653015,589974.3344090581
8.342541515827179,3811.0229857862,9.464471340179443,0.47965118288993835,64.06261229515076,0.47989848256111145,0.4811444878578186,63.33628621697426,0.47901102900505066,31.575542168140412,1930.485137343407,23.949198603630066,589973.7397654653
8.342549115419388,3811.024325996638,9.464485049247742,0.4796522855758667,64.06252938508987,0.479899138212204,0.4811444878578186,63.336351335048676,0.47901231050491333,31.575545911431313,1930.4889611005785,23.949207186698914,589975.4122005701
8.342569887638092,3811.025889575482,9.464480876922607,0.4796520471572876,64.06260591745377,0.4798993468284607,0.48114317655563354,63.336359828710556,0.47901344299316406,31.575557141304017,1930.4927051961424,23.949228286743164,589976.3413311839
8.34255114197731,3811.025219470263,9.464485049247742,0.4796521067619324,64.06249111890793,0.479899138212204,0.48114439845085144,63.33639380335808,0.4790125787258148,31.575575857758523,1930.4892797470095,23.949208974838257,589976.0068441629
8.342549115419388,3811.0234325230126,9.464486241340637,0.4796524941921234,64.06247198581696,0.4798990786075592,0.48114460706710815,63.33639946579933,0.4790125787258148,31.575575857758523,1930.489439070225,23.9492050409317,589976.1555050611
8.342557221651077,3811.020752102137,9.464493989944458,0.4796525537967682,64.06250387430191,0.4798995554447174,0.48114439845085144,63.336359828710556,0.479012668132782,31.575590830922128,1930.4892797470095,23.949209690093994,589976.6014877558
8.342539489269257,3811.0225390493874,9.464486241340637,0.47965216636657715,64.06252300739288,0.4798993468284607,0.4811447262763977,63.336359828710556,0.4790113568305969,31.57559831750393,1930.484818696976,23.949196457862854,589974.7432265282
8.342549115419388,3811.0180716812615,9.464483261108398,0.47965237498283386,64.0625867843628,0.47989940643310547,0.48114416003227234,63.33634001016617,0.4790116846561432,31.575605804085733,1930.485694974661,23.949202179908752,589974.8918874264
8.34253340959549,3811.0216455757622,9.464459419250488,0.47965067625045776,64.06270796060562,0.47989869117736816,0.4811438322067261,63.33627489209175,0.4790099561214447,31.575605804085733,1930.4801983237269,23.949192881584167,589971.8071737885
8.342531889677048,3811.015391260386,9.464457631111145,0.47965097427368164,64.06277173757553,0.47989869117736816,0.4811437129974365,63.3362380862236,0.4790095090866089,31.575613290667533,1930.478286445141,23.9491868019104,589971.2125301957
8.342580527067184,3811.018518418074,9.464495778083801,0.47965288162231445,64.06257402896881,0.4799002408981323,0.48114317655563354,63.33636549115181,0.4790138900279999,31.575613290667533,1930.492545872927,23.94922971725464,589977.7907749414
8.342559248209,3811.018518418074,9.464480876922607,0.4796520173549652,64.06263142824173,0.47989967465400696,0.4811435043811798,63.33634567260742,0.47901207208633423,31.57562826383114,1930.4865712523463,23.949209690093994,589975.2635396719
8.342571914196014,3811.0167314708237,9.464502334594727,0.47965359687805176,64.06247836351395,0.4799002408981323,0.4811439514160156,63.33641928434372,0.4790137708187103,31.57563200712204,1930.4919882416727,23.949218273162842,589978.3482533097
8.342541515827179,3811.0149445235734,9.464476704597473,0.47965168952941895,64.06263780593872,0.47989922761917114,0.48114416003227234,63.336306035518646,0.47901061177253723,31.57563575041294,1930.4815525710585,23.949191451072693,589973.6654350162
8.34253340959549,3811.015391260386,9.464457631111145,0.4796505272388458,64.0627207159996,0.47989869117736816,0.4811438322067261,63.33623242378235,0.4790095090866089,31.575643236994743,1930.478286445141,23.949188590049744,589971.9558346868
8.342570900917053,3811.0158379971986,9.464489817619324,0.47965237498283386,64.06254851818085,0.4798997938632965,0.48114362359046936,63.336388140916824,0.47901323437690735,31.575643236994743,1930.4901560246947,23.949215412139893,589977.4191226959
8.342581540346146,3811.0189651548867,9.464504718780518,0.47965261340141296,64.06256127357483,0.47990089654922485,0.4811432659626007,63.33639380335808,0.4790135622024536,31.57566569674015,1930.4904746711256,23.94922685623169,589978.1995924115
8.34258458018303,3811.0158379971986,9.464521408081055,0.4796540439128876,64.06253576278687,0.47990161180496216,0.48114338517189026,63.336413621902466,0.4790142774581909,31.575669440031053,1930.4919882416727,23.94922971725464,589979.0172273517
8.342580527067184,3811.019858628512,9.46450650691986,0.4796528220176697,64.06254214048386,0.479900985956192,0.4811432659626007,63.33641928434372,0.4790137708187103,31.575673183321953,1930.4904746711256,23.949228286743164,589978.2739228606
8.342552155256271,3811.016284734011,9.464468359947205,0.47965118288993835,64.06263780593872,0.47989922761917114,0.48114338517189026,63.336351335048676,0.47901126742362976,31.575676926612854,1930.4833051264288,23.94920003414154,589974.4830699563
8.342574447393417,3811.015391260386,9.464501142501831,0.47965365648269653,64.0625102519989,0.4799005687236786,0.48114344477653503,63.33644759654999,0.4790137708187103,31.575680669903754,1930.490952640772,23.949219703674316,589978.1995924115
8.34256026148796,3811.018518418074,9.464499950408936,0.4796525537967682,64.0625867843628,0.4799007773399353,0.48114362359046936,63.336359828710556,0.47901198267936707,31.575684413194654,1930.484818696976,23.94921112060547,589975.8210180402
8.342583566904068,3811.017624944449,9.464515447616577,0.4796537160873413,64.06251662969589,0.47990143299102783,0.4811433255672455,63.336470246315,0.4790143072605133,31.575684413194654,1930.4919882416727,23.94922685623169,589979.0172273517
